"id","date","state_name","state_code","district_name","district_code","station_name","station_code","average_rainfall","standard_deviation","highest_rainfall","lowest_rainfall"
61890,"01-07-1993","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,244.4,104.1,244.4,244.4
61891,"01-08-1993","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,226.4,126.1,226.4,226.4
61892,"01-09-1993","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,652.6,247.9,652.6,652.6
61893,"01-10-1993","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,5.7,235.2,5.7,5.7
61894,"01-11-1993","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,0.1,224.2,0.1,0.1
61895,"01-12-1993","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,0.0,214.7,0.0,0.0
61896,"01-01-1993","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,78.1,78.1,78.1,78.1
61897,"01-02-1993","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,61.3,70.2,61.3,61.3
61898,"01-03-1993","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,83.3,74.8,83.3,83.3
61899,"01-04-1993","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,102.5,82.6,102.5,102.5
61900,"01-05-1993","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,299.8,153.1,299.8,299.8
61901,"01-06-1993","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,487.6,243.2,487.6,487.6
61902,"01-07-1993","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,334.2,258.2,334.2,334.2
61903,"01-08-1993","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,377.5,275.9,377.5,377.5
61904,"01-09-1993","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,242.8,272.5,242.8,242.8
61905,"01-10-1993","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,24.8,258.6,24.8,24.8
61906,"01-11-1993","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,0.0,246.6,0.0,0.0
61907,"01-12-1993","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,0.0,236.1,0.0,0.0
61908,"01-01-1993","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,0.0,0.0,0.0,0.0
61909,"01-02-1993","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,15.1,10.7,15.1,15.1
61910,"01-03-1993","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,7.4,9.7,7.4,7.4
61911,"01-04-1993","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,0.4,8.4,0.4,0.4
61912,"01-05-1993","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,23.1,12.8,23.1,23.1
61913,"01-06-1993","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,32.4,17.6,32.4,32.4
61914,"01-07-1993","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,70.8,31.3,70.8,70.8
61915,"01-08-1993","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,139.1,57.3,139.1,139.1
61916,"01-09-1993","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,327.5,121.8,327.5,327.5
61917,"01-10-1993","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,12.5,115.6,12.5,12.5
61918,"01-11-1993","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,0.0,110.2,0.0,0.0
61919,"01-12-1993","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,0.0,105.5,0.0,0.0
61920,"01-01-1993","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,5.8,5.8,5.8,5.8
61921,"01-02-1993","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,12.6,9.8,12.6,12.6
61922,"01-03-1993","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,97.9,57.1,97.9,97.9
61923,"01-04-1993","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,74.9,62.0,74.9,74.9
61924,"01-05-1993","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,141.6,84.2,141.6,141.6
61925,"01-06-1993","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,394.5,178.5,394.5,394.5
61926,"01-07-1993","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,277.8,195.8,277.8,277.8
61927,"01-08-1993","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,472.7,247.9,472.7,472.7
61928,"01-09-1993","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,509.1,288.8,509.1,509.1
61929,"01-10-1993","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,135.4,277.3,135.4,135.4
61930,"01-11-1993","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,88.9,265.8,88.9,88.9
61931,"01-12-1993","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,0.0,254.5,0.0,0.0
61932,"01-01-1993","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,0.0,0.0,0.0,0.0
61933,"01-02-1993","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,0.0,0.0,0.0,0.0
61934,"01-03-1993","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,0.0,0.0,0.0,0.0
61935,"01-04-1993","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,0.0,0.0,0.0,0.0
61936,"01-05-1993","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,0.4,0.2,0.4,0.4
61937,"01-06-1993","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,764.8,312.2,764.8,764.8
61938,"01-07-1993","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,1331.8,580.5,1331.8,1331.8
61939,"01-08-1993","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,748.0,604.0,748.0,748.0
61940,"01-09-1993","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,734.2,619.8,734.2,734.2
61941,"01-10-1993","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,85.5,588.6,85.5,85.5
61942,"01-11-1993","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,0.0,561.2,0.0,0.0
61943,"01-12-1993","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,0.5,537.3,0.5,0.5
61944,"01-01-1993","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
61945,"01-02-1993","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
61946,"01-03-1993","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
61947,"01-04-1993","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
61948,"01-05-1993","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
61949,"01-06-1993","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
61950,"01-07-1993","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
61951,"01-08-1993","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
61952,"01-09-1993","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
61953,"01-10-1993","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
61954,"01-11-1993","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
61955,"01-12-1993","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
61956,"01-01-1993","Haryana",6,"Hisar",63,"Hisar",42131,9.0,9.0,9.0,9.0
61957,"01-02-1993","Haryana",6,"Hisar",63,"Hisar",42131,4.6,7.1,4.6,4.6
61958,"01-03-1993","Haryana",6,"Hisar",63,"Hisar",42131,9.9,8.2,9.9,9.9
61959,"01-04-1993","Haryana",6,"Hisar",63,"Hisar",42131,12.2,9.3,12.2,12.2
61960,"01-05-1993","Haryana",6,"Hisar",63,"Hisar",42131,13.8,10.4,13.8,13.8
61961,"01-06-1993","Haryana",6,"Hisar",63,"Hisar",42131,31.7,16.0,31.7,31.7
61962,"01-07-1993","Haryana",6,"Hisar",63,"Hisar",42131,345.6,131.5,345.6,345.6
61963,"01-08-1993","Haryana",6,"Hisar",63,"Hisar",42131,14.4,123.1,14.4,14.4
61964,"01-09-1993","Haryana",6,"Hisar",63,"Hisar",42131,105.4,121.2,105.4,105.4
61965,"01-10-1993","Haryana",6,"Hisar",63,"Hisar",42131,0.0,115.0,0.0,0.0
61966,"01-11-1993","Haryana",6,"Hisar",63,"Hisar",42131,0.0,109.7,0.0,0.0
61967,"01-12-1993","Haryana",6,"Hisar",63,"Hisar",42131,0.0,105.0,0.0,0.0
61968,"01-01-1993","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,0.0,0.0,0.0,0.0
61969,"01-02-1993","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,0.0,0.0,0.0,0.0
61970,"01-03-1993","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,0.0,0.0,0.0,0.0
61971,"01-04-1993","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,0.0,0.0,0.0,0.0
61972,"01-05-1993","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,68.1,30.5,68.1,68.1
61973,"01-06-1993","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,578.4,237.8,578.4,578.4
61974,"01-07-1993","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,1594.6,641.6,1594.6,1594.6
61975,"01-08-1993","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,546.2,630.5,546.2,546.2
61976,"01-09-1993","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,239.0,599.8,239.0,239.0
61977,"01-10-1993","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,231.7,573.7,231.7,231.7
61978,"01-11-1993","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,14.9,547.0,14.9,14.9
61979,"01-12-1993","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,31.1,523.8,31.1,31.1
61980,"01-01-1993","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,0.0,0.0,0.0,0.0
61981,"01-02-1993","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,0.0,0.0,0.0,0.0
61982,"01-03-1993","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,2.9,1.7,2.9,2.9
61983,"01-04-1993","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,0.0,1.5,0.0,0.0
61984,"01-05-1993","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,11.6,5.3,11.6,11.6
61985,"01-06-1993","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,66.1,27.4,66.1,66.1
61986,"01-07-1993","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,718.9,272.9,718.9,718.9
61987,"01-08-1993","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,376.8,287.9,376.8,376.8
61988,"01-09-1993","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,0.0,271.5,"",""
61989,"01-10-1993","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,15.8,257.6,15.8,15.8
61990,"01-11-1993","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,0.0,245.6,0.0,0.0
61991,"01-12-1993","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,4.8,235.2,4.8,4.8
61992,"01-01-1993","Telangana",36,"Hyderabad",507,"Hyderabad",43128,0.0,0.0,0.0,0.0
61993,"01-02-1993","Telangana",36,"Hyderabad",507,"Hyderabad",43128,0.0,0.0,0.0,0.0
61994,"01-03-1993","Telangana",36,"Hyderabad",507,"Hyderabad",43128,0.4,0.2,0.4,0.4
61995,"01-04-1993","Telangana",36,"Hyderabad",507,"Hyderabad",43128,9.9,5.0,9.9,9.9
61996,"01-05-1993","Telangana",36,"Hyderabad",507,"Hyderabad",43128,14.9,8.0,14.9,14.9
61997,"01-06-1993","Telangana",36,"Hyderabad",507,"Hyderabad",43128,88.3,36.8,88.3,88.3
61998,"01-07-1993","Telangana",36,"Hyderabad",507,"Hyderabad",43128,180.5,76.2,180.5,180.5
61999,"01-08-1993","Telangana",36,"Hyderabad",507,"Hyderabad",43128,177.0,94.9,177.0,177.0
62000,"01-09-1993","Telangana",36,"Hyderabad",507,"Hyderabad",43128,121.0,98.1,121.0,121.0
62001,"01-10-1993","Telangana",36,"Hyderabad",507,"Hyderabad",43128,98.6,98.2,98.6,98.6
62002,"01-11-1993","Telangana",36,"Hyderabad",507,"Hyderabad",43128,0.0,93.6,0.0,0.0
62003,"01-12-1993","Telangana",36,"Hyderabad",507,"Hyderabad",43128,34.9,90.2,34.9,34.9
62004,"01-01-1993","Manipur",14,"Imphal West",256,"Imphal",42623,4.9,4.9,4.9,4.9
62005,"01-02-1993","Manipur",14,"Imphal West",256,"Imphal",42623,228.5,161.6,228.5,228.5
62006,"01-03-1993","Manipur",14,"Imphal West",256,"Imphal",42623,104.9,145.2,104.9,104.9
62007,"01-04-1993","Manipur",14,"Imphal West",256,"Imphal",42623,185.8,156.3,185.8,185.8
62008,"01-05-1993","Manipur",14,"Imphal West",256,"Imphal",42623,212.7,169.1,212.7,212.7
62009,"01-06-1993","Manipur",14,"Imphal West",256,"Imphal",42623,199.2,174.5,199.2,199.2
62010,"01-07-1993","Manipur",14,"Imphal West",256,"Imphal",42623,116.6,167.5,116.6,116.6
62011,"01-08-1993","Manipur",14,"Imphal West",256,"Imphal",42623,353.5,200.4,353.5,353.5
62012,"01-09-1993","Manipur",14,"Imphal West",256,"Imphal",42623,115.3,192.8,115.3,115.3
62013,"01-10-1993","Manipur",14,"Imphal West",256,"Imphal",42623,17.6,183.0,17.6,17.6
62014,"01-11-1993","Manipur",14,"Imphal West",256,"Imphal",42623,1.6,174.5,1.6,1.6
62015,"01-12-1993","Manipur",14,"Imphal West",256,"Imphal",42623,0.0,167.0,0.0,0.0
62016,"01-01-1993","Madhya Pradesh",23,"Indore",410,"Indore",42754,0.0,0.0,0.0,0.0
62017,"01-02-1993","Madhya Pradesh",23,"Indore",410,"Indore",42754,0.0,0.0,0.0,0.0
62018,"01-03-1993","Madhya Pradesh",23,"Indore",410,"Indore",42754,2.8,1.6,2.8,2.8
62019,"01-04-1993","Madhya Pradesh",23,"Indore",410,"Indore",42754,0.0,1.4,0.0,0.0
62020,"01-05-1993","Madhya Pradesh",23,"Indore",410,"Indore",42754,6.2,3.0,6.2,6.2
62021,"01-06-1993","Madhya Pradesh",23,"Indore",410,"Indore",42754,129.5,52.9,129.5,129.5
62022,"01-07-1993","Madhya Pradesh",23,"Indore",410,"Indore",42754,448.4,176.4,448.4,448.4
62023,"01-08-1993","Madhya Pradesh",23,"Indore",410,"Indore",42754,248.0,186.9,248.0,248.0
62024,"01-09-1993","Madhya Pradesh",23,"Indore",410,"Indore",42754,198.4,188.2,198.4,198.4
62025,"01-10-1993","Madhya Pradesh",23,"Indore",410,"Indore",42754,8.7,178.6,8.7,8.7
62026,"01-11-1993","Madhya Pradesh",23,"Indore",410,"Indore",42754,1.8,170.2,1.8,1.8
62027,"01-12-1993","Madhya Pradesh",23,"Indore",410,"Indore",42754,0.0,163.0,0.0,0.0
62028,"01-01-1993","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,"","","",""
62029,"01-02-1993","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,"","","",""
62030,"01-03-1993","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,"","","",""
62031,"01-04-1993","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,"","","",""
62032,"01-05-1993","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,"","","",""
62033,"01-06-1993","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,"","","",""
62034,"01-07-1993","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,"","","",""
62035,"01-08-1993","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,"","","",""
62036,"01-09-1993","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,"","","",""
62037,"01-10-1993","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,"","","",""
62038,"01-11-1993","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,"","","",""
62039,"01-12-1993","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,"","","",""
62040,"01-01-1993","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,0.0,0.0,0.0,0.0
62041,"01-02-1993","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,20.9,14.8,20.9,20.9
62042,"01-03-1993","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,21.1,17.1,21.1,21.1
62043,"01-04-1993","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,2.6,14.9,2.6,2.6
62044,"01-05-1993","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,8.5,13.9,8.5,8.5
62045,"01-06-1993","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,167.4,69.5,167.4,167.4
62046,"01-07-1993","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,285.7,125.7,285.7,285.7
62047,"01-08-1993","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,509.5,215.1,509.5,509.5
62048,"01-09-1993","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,419.4,246.3,419.4,419.4
62049,"01-10-1993","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,6.2,233.7,6.2,6.2
62050,"01-11-1993","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,0.0,222.8,0.0,0.0
62051,"01-12-1993","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,0.0,213.3,0.0,0.0
62052,"01-01-1993","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,0.0,0.0,0.0,0.0
62053,"01-02-1993","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,0.0,0.0,0.0,0.0
62054,"01-03-1993","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,16.5,9.5,16.5,16.5
62055,"01-04-1993","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,61.4,31.8,61.4,61.4
62056,"01-05-1993","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,113.2,58.1,113.2,113.2
62057,"01-06-1993","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,203.5,98.5,203.5,203.5
62058,"01-07-1993","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,343.8,158.8,343.8,343.8
62059,"01-08-1993","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,176.4,161.1,176.4,176.4
62060,"01-09-1993","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,254.9,174.0,254.9,254.9
62061,"01-10-1993","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,186.0,175.3,186.0,186.0
62062,"01-11-1993","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,0.0,167.1,0.0,0.0
62063,"01-12-1993","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,0.0,160.0,0.0,0.0
62064,"01-01-1993","Rajasthan",8,"Jaipur",102,"Jaipur",42348,0.3,0.3,0.3,0.3
62065,"01-02-1993","Rajasthan",8,"Jaipur",102,"Jaipur",42348,39.7,28.1,39.7,39.7
62066,"01-03-1993","Rajasthan",8,"Jaipur",102,"Jaipur",42348,0.3,22.9,0.3,0.3
62067,"01-04-1993","Rajasthan",8,"Jaipur",102,"Jaipur",42348,1.0,19.9,1.0,1.0
62068,"01-05-1993","Rajasthan",8,"Jaipur",102,"Jaipur",42348,0.0,17.8,0.0,0.0
62069,"01-06-1993","Rajasthan",8,"Jaipur",102,"Jaipur",42348,124.8,53.5,124.8,124.8
62070,"01-07-1993","Rajasthan",8,"Jaipur",102,"Jaipur",42348,154.0,76.4,154.0,154.0
62071,"01-08-1993","Rajasthan",8,"Jaipur",102,"Jaipur",42348,120.5,83.2,120.5,120.5
62072,"01-09-1993","Rajasthan",8,"Jaipur",102,"Jaipur",42348,80.4,82.9,80.4,80.4
62073,"01-10-1993","Rajasthan",8,"Jaipur",102,"Jaipur",42348,4.5,78.7,4.5,4.5
62074,"01-11-1993","Rajasthan",8,"Jaipur",102,"Jaipur",42348,0.0,75.0,0.0,0.0
62075,"01-12-1993","Rajasthan",8,"Jaipur",102,"Jaipur",42348,0.0,71.8,0.0,0.0
62076,"01-01-1993","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,"","","",""
62077,"01-02-1993","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,"","","",""
62078,"01-03-1993","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,"","","",""
62079,"01-04-1993","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,"","","",""
62080,"01-05-1993","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,"","","",""
62081,"01-06-1993","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,"","","",""
62082,"01-07-1993","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,"","","",""
62083,"01-08-1993","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,"","","",""
62084,"01-09-1993","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,"","","",""
62085,"01-10-1993","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,"","","",""
62086,"01-11-1993","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,"","","",""
62087,"01-12-1993","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,"","","",""
62088,"01-01-1993","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,0.0,0.0,"",""
62089,"01-02-1993","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,41.4,29.3,41.4,41.4
62090,"01-03-1993","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,27.4,28.7,27.4,27.4
62091,"01-04-1993","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,155.8,81.8,155.8,155.8
62092,"01-05-1993","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,291.8,149.6,291.8,291.8
62093,"01-06-1993","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,498.4,245.0,498.4,498.4
62094,"01-07-1993","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,1304.6,542.8,1304.6,1304.6
62095,"01-08-1993","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,606.8,551.2,606.8,606.8
62096,"01-09-1993","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,327.6,531.0,327.6,327.6
62097,"01-10-1993","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,297.8,512.5,297.8,297.8
62098,"01-11-1993","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,6.8,488.6,6.8,6.8
62099,"01-12-1993","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,0.0,467.8,0.0,0.0
62100,"01-01-1993","Jammu And Kashmir",1,"Jammu",5,"Jammu",42056,39.6,39.6,39.6,39.6
62101,"01-02-1993","Jammu And Kashmir",1,"Jammu",5,"Jammu",42056,94.6,72.5,94.6,94.6
62102,"01-03-1993","Jammu And Kashmir",1,"Jammu",5,"Jammu",42056,116.6,89.7,116.6,116.6
62103,"01-04-1993","Jammu And Kashmir",1,"Jammu",5,"Jammu",42056,32.4,79.3,32.4,32.4
62104,"01-05-1993","Jammu And Kashmir",1,"Jammu",5,"Jammu",42056,13.7,71.2,13.7,13.7
62105,"01-06-1993","Jammu And Kashmir",1,"Jammu",5,"Jammu",42056,80.1,72.8,80.1,80.1
62106,"01-07-1993","Jammu And Kashmir",1,"Jammu",5,"Jammu",42056,456.8,185.3,456.8,456.8
62107,"01-08-1993","Jammu And Kashmir",1,"Jammu",5,"Jammu",42056,71.3,175.2,71.3,71.3
62108,"01-09-1993","Jammu And Kashmir",1,"Jammu",5,"Jammu",42056,190.1,176.9,190.1,190.1
62109,"01-10-1993","Jammu And Kashmir",1,"Jammu",5,"Jammu",42056,0.0,167.8,0.0,0.0
62110,"01-11-1993","Jammu And Kashmir",1,"Jammu",5,"Jammu",42056,7.3,160.0,7.3,7.3
62111,"01-12-1993","Jammu And Kashmir",1,"Jammu",5,"Jammu",42056,0.0,153.2,0.0,0.0
62112,"01-01-1993","Jharkhand",20,"East Singhbhum",327,"Jamshedpur",42798,"","","",""
62113,"01-02-1993","Jharkhand",20,"East Singhbhum",327,"Jamshedpur",42798,"","","",""
62114,"01-03-1993","Jharkhand",20,"East Singhbhum",327,"Jamshedpur",42798,"","","",""
62115,"01-04-1993","Jharkhand",20,"East Singhbhum",327,"Jamshedpur",42798,"","","",""
62116,"01-05-1993","Jharkhand",20,"East Singhbhum",327,"Jamshedpur",42798,"","","",""
62117,"01-06-1993","Jharkhand",20,"East Singhbhum",327,"Jamshedpur",42798,"","","",""
62118,"01-07-1993","Jharkhand",20,"East Singhbhum",327,"Jamshedpur",42798,"","","",""
62119,"01-08-1993","Jharkhand",20,"East Singhbhum",327,"Jamshedpur",42798,"","","",""
62120,"01-09-1993","Jharkhand",20,"East Singhbhum",327,"Jamshedpur",42798,"","","",""
62121,"01-10-1993","Jharkhand",20,"East Singhbhum",327,"Jamshedpur",42798,"","","",""
62122,"01-11-1993","Jharkhand",20,"East Singhbhum",327,"Jamshedpur",42798,"","","",""
62123,"01-12-1993","Jharkhand",20,"East Singhbhum",327,"Jamshedpur",42798,"","","",""
62124,"01-01-1993","Uttar Pradesh",9,"Jhansi",153,"Jhansi",42463,0.0,0.0,0.0,0.0
62125,"01-02-1993","Uttar Pradesh",9,"Jhansi",153,"Jhansi",42463,7.3,5.2,7.3,7.3
62126,"01-03-1993","Uttar Pradesh",9,"Jhansi",153,"Jhansi",42463,31.5,18.7,31.5,31.5
62127,"01-04-1993","Uttar Pradesh",9,"Jhansi",153,"Jhansi",42463,0.0,16.2,0.0,0.0
62128,"01-05-1993","Uttar Pradesh",9,"Jhansi",153,"Jhansi",42463,0.0,14.5,0.0,0.0
62129,"01-06-1993","Uttar Pradesh",9,"Jhansi",153,"Jhansi",42463,70.5,31.7,70.5,70.5
62130,"01-07-1993","Uttar Pradesh",9,"Jhansi",153,"Jhansi",42463,118.3,53.5,118.3,118.3
62131,"01-08-1993","Uttar Pradesh",9,"Jhansi",153,"Jhansi",42463,265.2,106.3,265.2,265.2
62132,"01-09-1993","Uttar Pradesh",9,"Jhansi",153,"Jhansi",42463,306.7,143.1,306.7,306.7
62133,"01-10-1993","Uttar Pradesh",9,"Jhansi",153,"Jhansi",42463,1.1,135.8,1.1,1.1
62134,"01-11-1993","Uttar Pradesh",9,"Jhansi",153,"Jhansi",42463,0.0,129.5,0.0,0.0
62135,"01-12-1993","Uttar Pradesh",9,"Jhansi",153,"Jhansi",42463,0.0,124.0,0.0,0.0
62136,"01-01-1993","Odisha",21,"Jharsuguda",357,"Jharsuguda",42886,0.0,0.0,0.0,0.0
62137,"01-02-1993","Odisha",21,"Jharsuguda",357,"Jharsuguda",42886,6.5,4.6,6.5,6.5
62138,"01-03-1993","Odisha",21,"Jharsuguda",357,"Jharsuguda",42886,3.0,4.1,3.0,3.0
62139,"01-04-1993","Odisha",21,"Jharsuguda",357,"Jharsuguda",42886,16.9,9.2,16.9,16.9
62140,"01-05-1993","Odisha",21,"Jharsuguda",357,"Jharsuguda",42886,67.9,31.5,67.9,67.9
62141,"01-06-1993","Odisha",21,"Jharsuguda",357,"Jharsuguda",42886,182.9,80.0,182.9,182.9
62142,"01-07-1993","Odisha",21,"Jharsuguda",357,"Jharsuguda",42886,451.6,186.1,451.6,451.6
